31568	0	0	0
30734	1	0	0
31227	1	0	0
31224	1	0	0
31139	1	0	0
34076	1	0	0
32479	1	1	0
32985	1	1	0
30284	1	0	0
30072	1	0	0
34098	1	0	0
33818	0	0	0
34138	1	0	0
34165	1	0	0
30974	1	0	0
33150	1	0	0
30574	1	0	0
32162	1	1	0
32904	1	0	0
31484	1	0	0
31961	1	0	0
31616	1	0	0
31027	1	0	0
31231	1	1	0
33327	1	1	0
31276	1	1	0
33238	1	0	0
31004	1	0	0
34187	1	0	0
34421	0	0	0
34441	1	1	0
33715	0	0	0
31820	1	0	0
32578	1	1	0
32716	1	0	0
33494	1	0	0
32949	1	0	0
33195	1	0	0
33561	1	0	0
30424	1	0	0
31576	1	0	0
30576	1	0	0
33935	1	0	0
32669	1	0	0
34116	1	0	0
32847	1	0	0
32871	1	0	0
31278	1	1	0
30145	0	0	0
33504	0	0	0
32754	1	0	0
34570	1	0	0
30137	1	0	0
32921	1	0	0
33417	1	1	0
30646	1	0	0
31107	0	0	0
33964	1	0	0
33025	1	0	0
32653	1	0	0
32084	1	1	0
31833	1	0	0
30088	1	1	0
32698	1	0	0
33231	1	1	0
31549	1	0	0
33071	1	1	0
33237	1	1	0
34525	0	1	0
31574	1	0	0
33918	1	1	0
34017	1	0	0
34459	1	0	0
34560	1	0	0
30252	1	1	0
34433	1	1	0
34245	1	0	0
30691	1	0	0
31595	1	0	0
30537	0	0	0
31438	1	0	0
31804	1	1	0
32767	1	1	0
30614	1	0	0
32023	1	0	0
34196	1	0	0
31099	1	0	0
34228	1	1	0
32212	1	0	0
31570	1	1	0
31647	1	1	0
32687	1	1	0
34202	1	1	0
33771	1	0	0
32744	1	1	0
33595	1	1	0
32520	1	0	0
34527	0	0	0
32438	0	0	0
32537	1	0	0
31978	1	0	0
34020	1	1	0
33438	1	1	0
33865	1	0	0
32151	1	1	0
34388	1	0	0
30700	0	0	0
32697	1	0	0
30146	1	0	0
31066	1	1	0
31330	0	0	0
31565	0	0	0
33974	1	0	0
33016	1	1	0
33481	1	1	0
30848	1	0	0
31857	1	0	0
33553	1	0	0
30303	0	0	0
32726	0	0	0
34511	0	0	0
30552	0	0	0
31262	1	0	0
33784	1	0	0
31654	0	0	0
33883	1	0	0
30651	1	1	0
31729	1	0	0
32971	1	0	0
30800	1	0	0
30745	1	0	0
30392	1	0	0
30302	1	1	0
32249	1	1	0
32202	1	0	0
34289	0	1	0
34110	1	0	0
30165	1	0	0
30759	1	1	0
31140	1	0	0
31602	1	0	0
33642	1	0	0
33718	0	0	0
31615	1	0	0
32078	0	0	0
32571	0	0	0
32172	1	1	0
30981	0	0	0
32168	1	1	0
31522	1	0	0
34261	1	1	0
33199	1	1	0
33860	1	0	0
30766	1	0	0
33606	1	1	0
30372	1	0	0
31172	1	0	0
31992	1	0	0
33523	1	1	0
34405	1	0	0
31444	1	1	0
30777	1	1	0
32401	1	0	0
33243	1	1	0
32608	1	1	0
34359	1	0	0
31056	1	1	0
34374	1	0	0
30176	1	0	0
30420	1	0	0
32386	1	0	0
34426	0	0	0
30852	0	1	0
30950	1	0	0
33043	0	0	0
31223	0	0	0
33055	1	0	0
32705	1	0	0
31176	0	0	0
30544	1	1	0
31012	1	0	0
30993	1	0	0
32742	1	0	0
33278	0	0	0
33526	1	0	0
30001	1	0	0
32444	1	0	0
34198	0	0	0
32844	1	0	0
31591	1	0	0
33469	1	0	0
33763	1	0	0
30092	1	0	0
32701	1	1	0
34379	1	0	0
31788	0	0	0
31331	1	0	0
30353	1	0	0
30112	1	0	0
32370	1	0	0
33850	0	0	0
32152	1	1	0
33345	1	1	0
34369	0	0	0
33500	1	1	0
31026	0	1	0
33434	1	0	0
33527	0	0	0
30503	1	1	0
33966	1	0	0
34205	1	1	0
31719	1	0	0
31527	1	0	0
31458	1	1	0
32193	1	0	0
30036	1	1	0
33156	1	0	0
32735	0	1	0
30361	0	0	0
30175	1	0	0
30306	1	1	0
30051	0	0	0
33180	1	0	0
33801	0	1	0
33360	1	0	0
32958	1	1	0
34529	1	0	0
32753	1	1	0
30023	1	0	0
32524	1	0	0
34464	1	0	0
32208	1	0	0
30402	1	0	0
33418	1	0	0
30724	1	0	0
32124	1	1	0
32654	0	0	0
30357	0	0	0
31193	1	0	0
32314	1	0	0
33353	0	0	0
30342	0	0	0
32358	1	0	0
32586	1	0	0
33690	1	0	0
31618	1	0	0
31777	1	0	0
30087	1	1	0
30101	1	1	0
33727	1	0	0
32009	0	1	0
32473	1	0	0
33365	0	0	0
30071	1	0	0
32019	1	0	0
30453	1	1	0
34046	1	0	0
30042	1	1	0
32680	1	0	0
30416	1	0	0
34191	0	0	0
31405	1	1	0
33558	1	0	0
30600	1	0	0
31829	0	1	0
32646	1	1	0
31124	0	0	0
33379	0	0	0
33165	1	0	0
33529	1	1	0
32785	1	0	0
33287	0	0	0
30081	1	0	0
30871	1	0	0
31072	1	0	0
34145	1	1	0
33077	0	0	0
31022	1	1	0
33170	1	0	0
30365	0	0	0
31530	1	0	0
33255	0	1	0
30934	1	0	0
33132	0	0	0
32862	1	0	0
30895	1	1	0
31594	1	0	0
34287	1	1	0
31561	0	0	0
34463	0	0	0
33279	1	0	0
31134	0	0	0
31424	1	1	0
31526	0	0	0
31059	1	0	0
32657	0	0	0
30742	0	0	0
34564	1	0	0
31286	1	0	0
31492	0	0	0
34257	1	0	0
34242	1	1	0
31201	0	0	0
31844	1	0	0
31486	1	0	0
34390	1	0	0
34189	1	0	0
31889	1	0	0
30053	0	0	0
33410	1	0	0
32417	1	0	0
34386	1	0	0
32065	1	0	0
33713	1	0	0
34073	1	0	0
32236	1	0	0
32837	0	0	0
30995	1	0	0
33112	1	0	0
31283	1	0	0
32619	1	1	0
34235	1	0	0
34563	1	0	0
33758	1	1	0
32724	1	1	0
30861	1	0	0
32297	1	1	0
30439	1	1	0
31887	1	1	0
32938	1	0	0
32161	1	0	0
31024	1	0	0
30012	1	0	0
30804	0	0	0
30785	1	1	0
33678	1	1	0
32490	0	0	0
31229	1	0	0
30404	1	0	0
33958	1	1	0
30545	0	0	0
32829	1	0	0
30894	1	0	0
31635	1	0	0
31964	1	1	0
31456	0	0	0
33708	1	0	0
32555	1	0	0
34481	1	0	0
32077	1	0	0
30194	1	0	0
33347	1	0	0
33587	1	0	0
31141	1	0	0
31453	1	1	0
34582	1	1	0
31397	1	0	0
32455	1	1	0
32042	0	0	0
34227	1	1	0
31906	1	1	0
34462	1	1	0
32967	1	1	0
31765	1	0	0
30271	1	0	0
31772	1	0	0
30968	1	1	0
30632	1	0	0
33171	1	1	0
31268	1	0	0
33531	1	1	0
30118	1	0	0
32105	1	0	0
33249	0	0	0
32896	1	0	0
33178	1	0	0
30106	1	0	0
30970	1	1	0
33302	1	1	0
32762	1	0	0
32387	1	0	0
32638	1	0	0
34559	1	0	0
31803	1	1	0
34130	1	0	0
34095	0	0	0
31908	0	0	0
31521	1	0	0
33729	1	0	0
31435	1	0	0
33506	0	0	0
32830	1	1	0
33702	1	1	0
34500	1	0	0
32511	1	1	0
32607	1	0	0
32651	1	0	0
30694	1	1	0
31867	1	0	0
34530	1	1	0
33094	1	0	0
33848	1	0	0
30249	0	0	0
30916	0	0	0
33502	1	0	0
33152	0	0	0
33389	1	0	0
31994	1	0	0
30115	1	0	0
31475	1	0	0
32200	1	1	0
33934	1	0	0
30536	1	0	0
34407	1	1	0
31601	1	0	0
30540	1	0	0
32858	1	0	0
33695	0	0	0
30938	1	0	0
30391	1	0	0
31643	1	1	0
33393	0	0	0
31686	0	0	0
31303	1	1	0
31355	1	0	0
31884	1	0	0
33098	0	0	0
34505	1	1	0
30931	1	0	0
33954	1	1	0
33120	1	0	0
33490	1	0	0
33876	1	0	0
30762	1	0	0
33872	1	1	0
34188	1	1	0
30157	1	1	0
31524	1	0	0
30329	1	0	0
33309	1	0	0
30427	1	1	0
30443	1	1	0
32893	1	1	0
33294	1	0	0
32582	1	1	0
31081	1	0	0
31038	1	1	0
34212	1	0	0
34033	1	0	0
34579	0	0	0
30363	1	1	0
31017	1	0	0
32941	1	0	0
33545	1	0	0
30836	1	0	0
31481	1	1	0
34442	1	0	0
34054	1	0	0
31981	1	1	0
30619	1	1	0
32749	1	0	0
34050	0	0	0
32115	0	0	0
30048	0	1	0
33151	1	0	0
31973	1	1	0
32106	1	0	0
32650	1	0	0
34182	1	1	0
32911	1	0	0
31924	1	1	0
33875	1	1	0
32913	1	1	0
34326	0	1	0
33317	1	0	0
33128	1	0	0
32344	1	0	0
30710	1	0	0
34355	1	1	0
31192	1	0	0
30883	0	0	0
30961	1	0	0
30236	1	1	0
30169	1	1	0
34147	1	0	0
34422	0	0	0
30103	1	0	0
33505	1	0	0
30056	1	0	0
32500	1	0	0
30519	1	1	0
33697	0	0	0
31518	0	0	0
32262	1	1	0
31776	1	0	0
32781	1	0	0
32797	1	0	0
31161	1	1	0
33555	1	1	0
32255	1	0	0
30889	1	0	0
30879	1	0	0
33522	1	0	0
34248	1	0	0
32712	1	0	0
30563	1	0	0
30274	1	1	0
33046	1	0	0
31662	1	0	0
31060	1	1	0
30653	1	0	0
33466	1	0	0
32518	1	0	0
33446	1	0	0
31633	0	0	0
34246	0	0	0
32906	0	0	0
32514	0	0	0
33186	1	0	0
31502	1	0	0
31754	0	0	0
33840	1	0	0
32423	1	0	0
33301	1	0	0
31798	1	1	0
33175	1	1	0
30556	1	1	0
30560	1	0	0
32720	1	1	0
30967	1	0	0
30989	0	0	0
34013	1	0	0
30197	1	1	0
31904	1	1	0
31160	1	0	0
33536	0	0	0
34517	1	0	0
30188	0	0	0
30141	1	1	0
33484	0	0	0
33396	1	1	0
33222	1	0	0
34328	1	1	0
32831	1	0	0
34574	1	1	0
31894	1	1	0
31944	1	0	0
30286	1	0	0
33781	1	0	0
33253	1	0	0
31289	0	0	0
31398	1	1	0
34594	0	0	0
33960	1	0	0
33871	1	0	0
32718	1	0	0
34015	1	0	0
30149	0	0	0
33510	1	1	0
32089	1	1	0
33773	1	0	0
30015	1	0	0
34478	1	0	0
31432	1	1	0
34264	0	0	0
32682	1	1	0
30714	1	1	0
30417	1	0	0
34258	1	0	0
32458	0	0	0
30645	1	0	0
32121	1	0	0
31399	1	0	0
33982	1	1	0
30237	1	0	0
32391	1	0	0
31868	1	0	0
31800	0	0	0
31485	1	0	0
32145	1	0	0
33663	1	0	0
31895	1	0	0
31219	0	1	0
33028	1	0	0
30432	1	1	0
30713	1	1	0
33610	1	0	0
32007	1	0	0
30601	0	0	0
33955	0	0	0
30373	0	0	0
31598	1	1	0
32177	1	0	0
34243	0	0	0
31045	1	0	0
30706	1	0	0
33056	1	0	0
32299	1	0	0
32534	1	0	0
32111	1	1	0
33947	1	1	0
31787	0	0	0
32970	1	0	0
32645	1	0	0
32865	1	1	0
30250	1	0	0
33793	1	0	0
32714	1	1	0
34276	1	0	0
30423	1	0	0
32305	1	0	0
30377	1	0	0
31155	1	0	0
34282	1	1	0
31830	1	1	0
31640	0	0	0
30387	1	0	0
33824	1	1	0
31173	0	0	0
31353	1	0	0
33873	0	0	0
32242	1	0	0
30276	1	0	0
32857	0	0	0
34117	0	0	0
33336	1	1	0
33760	1	1	0
31394	0	0	0
33893	1	0	0
31441	1	0	0
30835	1	1	0
33398	1	0	0
32436	1	0	0
32283	1	0	0
31701	1	1	0
34131	1	0	0
31985	1	0	0
31191	1	1	0
30788	0	0	0
31808	1	0	0
31023	1	1	0
34452	1	0	0
32396	1	0	0
33948	1	1	0
30577	1	0	0
33362	1	0	0
30079	1	1	0
31655	0	0	0
33528	1	1	0
31988	1	0	0
32284	1	1	0
30531	1	0	0
30298	1	0	0
30026	1	0	0
33938	1	1	0
31344	1	0	0
31680	1	0	0
32579	1	0	0
32081	1	1	0
30610	1	0	0
34460	1	1	0
33688	1	1	0
31769	1	0	0
32942	1	0	0
30960	1	1	0
31780	1	0	0
34454	1	0	0
32882	1	0	0
34213	1	0	0
32784	1	0	0
30017	0	0	0
30266	1	0	0
30502	1	0	0
33125	1	0	0
31304	1	1	0
33689	0	0	0
34336	1	1	0
34263	0	0	0
34492	1	0	0
34026	1	1	0
30890	1	0	0
32936	1	0	0
30735	1	0	0
30816	1	0	0
31115	1	1	0
31911	1	0	0
32700	1	1	0
30216	1	0	0
30882	1	1	0
33073	1	1	0
31557	1	0	0
33594	1	0	0
30275	1	1	0
32060	1	1	0
32186	1	0	0
30325	0	0	0
33324	1	1	0
30139	1	1	0
31871	1	1	0
33645	0	0	0
33886	1	1	0
33040	1	0	0
31782	1	0	0
31239	1	0	0
32224	1	0	0
31983	0	0	0
33430	0	1	0
30083	0	0	0
34278	1	0	0
31645	1	0	0
31743	1	1	0
32066	1	1	0
33103	0	0	0
34254	1	0	0
32961	1	1	0
30869	0	0	0
31874	1	0	0
34341	1	0	0
33891	0	0	0
33007	1	1	0
32673	1	1	0
32899	1	0	0
30484	1	1	0
33355	1	0	0
34468	1	1	0
33219	1	0	0
34366	1	0	0
33299	1	1	0
32140	1	0	0
30885	0	0	0
31333	0	0	0
32964	1	1	0
30703	1	1	0
30099	1	1	0
33631	1	0	0
30291	1	0	0
32523	1	1	0
30720	1	1	0
31036	1	0	0
32544	1	1	0
33288	1	0	0
30727	0	0	0
31340	1	0	0
31047	1	0	0
32778	1	1	0
34077	1	0	0
31839	0	0	0
31590	0	0	0
30603	1	0	0
33747	0	1	0
32487	1	1	0
34444	0	0	0
30918	1	1	0
33425	1	0	0
33834	1	0	0
30181	1	1	0
34059	1	0	0
30674	1	0	0
33270	1	0	0
31980	1	1	0
34064	1	1	0
33530	1	0	0
31254	1	1	0
31336	1	1	0
33426	1	0	0
30430	1	1	0
30598	1	0	0
34467	0	0	0
30126	1	0	0
30086	1	0	0
30928	0	0	0
32505	1	1	0
33808	1	0	0
30108	1	0	0
33244	1	0	0
33174	1	1	0
33421	1	1	0
31583	1	0	0
32872	1	0	0
32683	1	1	0
33673	1	0	0
34226	1	0	0
32734	0	0	0
30336	1	1	0
30269	1	0	0
33746	1	0	0
32309	1	0	0
32350	1	0	0
33927	1	0	0
33295	0	0	0
31450	1	0	0
30969	1	0	0
33692	1	0	0
31121	1	0	0
33213	1	1	0
30625	1	1	0
30278	0	1	0
33006	1	0	0
32609	1	0	0
30172	1	1	0
32965	1	1	0
31065	0	0	0
31463	0	0	0
30580	1	1	0
30085	1	0	0
31519	1	1	0
30475	1	0	0
31070	1	1	0
32453	0	0	0
34474	1	0	0
30263	1	0	0
30104	1	0	0
30259	1	0	0
33828	1	0	0
32629	1	1	0
31034	1	1	0
33000	1	0	0
31476	1	0	0
30224	1	1	0
33822	1	1	0
32470	1	0	0
30913	1	0	0
30441	1	0	0
31520	1	0	0
34320	0	1	0
33271	1	0	0
30368	1	0	0
34023	1	1	0
34549	1	0	0
31288	1	1	0
31920	0	0	0
34518	0	0	0
