20005	0
20006	0
20011	0
20019	0
20033	0
20039	0
20046	0
20047	0
20063	0
20101	0
20111	0
20124	0
20127	0
20138	0
20142	0
20148	0
20161	0
20162	0
20175	0
20188	0
20210	0
20213	0
20232	0
20241	0
20255	0
20265	0
20288	0
20302	0
20303	0
20305	0
20307	0
20315	0
20337	0
20340	0
20341	0
20353	0
20370	0
20376	0
20399	0
20400	0
20414	0
20429	0
20430	0
20451	0
20458	0
20464	0
20496	0
20511	0
20516	0
20526	0
20536	0
20539	0
20552	0
20565	0
20573	0
20579	0
20584	0
20590	0
20591	0
20603	0
20612	0
20617	0
20620	0
20623	0
20644	0
20650	0
20652	0
20657	0
20686	0
20711	0
20717	0
20720	0
20737	0
20738	0
20741	0
20747	0
20748	0
20749	0
20750	0
20751	0
20794	0
20800	0
20803	0
20813	0
20814	0
20819	0
20824	0
20833	0
20835	0
20837	0
20861	0
20865	0
20872	0
20873	0
20918	0
20922	0
20928	0
20933	0
20935	0
20940	0
20942	0
20943	0
20946	0
20951	0
20952	0
20953	0
20981	0
20986	0
20990	0
21015	0
21034	0
21044	0
21050	0
21066	0
21072	0
21076	0
21077	0
21081	0
21100	0
21104	0
21116	0
21124	0
21144	0
21149	0
21152	0
21155	0
21169	0
21170	0
21172	0
21215	0
21221	0
21222	0
21228	0
21238	0
21249	0
21255	0
21257	0
21263	0
21269	0
21277	0
21282	0
21284	0
21297	0
21305	0
21327	0
21333	0
21335	0
21339	0
21351	0
21387	0
21398	0
21402	0
21417	0
21433	0
21438	0
21440	0
21449	0
21455	0
21469	0
21491	0
21493	0
21497	0
21535	0
21565	0
21571	0
21598	0
21599	0
21603	0
21612	0
21616	0
21617	0
21619	0
21622	0
21631	0
21637	0
21643	0
21660	0
21667	0
21670	0
21671	0
21705	0
21727	0
21769	0
21771	0
21778	0
21788	0
21812	0
21824	0
21826	0
21832	0
21841	0
21859	0
21867	0
21873	0
21877	0
21880	0
21887	0
21892	0
21895	0
21908	0
21920	0
21927	0
21938	0
21941	0
21943	0
21944	0
21948	0
21955	0
21959	0
21966	0
21992	0
22005	0
22008	0
22012	0
22014	0
22021	0
22028	0
22037	0
22062	0
22065	0
22067	0
22082	0
22115	0
22128	0
22132	0
22142	0
22152	0
22163	0
22165	0
22168	0
22189	0
22199	0
22209	0
22214	0
22218	0
22237	0
22243	0
22245	0
22255	0
22285	0
22290	0
22297	0
22328	0
22346	0
22375	0
22381	0
22388	0
22401	0
22416	0
22417	0
22418	0
22429	0
22437	0
22450	0
22451	0
22456	0
22457	0
22471	0
22479	0
22517	0
22528	0
22560	0
22574	0
22575	0
22589	0
22592	0
22594	0
22632	0
22658	0
22660	0
22661	0
22669	0
22676	0
22679	0
22711	0
22714	0
22718	0
22725	0
22729	0
22739	0
22768	0
22782	0
22787	0
22800	0
22801	0
22811	0
22814	0
22815	0
22822	0
22826	0
22834	0
22835	0
22846	0
22848	0
22861	0
22867	0
22877	0
22885	0
22888	0
22889	0
22894	0
22898	0
22920	0
22938	0
22952	0
22953	0
22954	0
22971	0
22972	0
22998	0
23003	0
23009	0
23019	0
23021	0
23059	0
23086	0
23088	0
23090	0
23098	0
23122	0
23123	0
23179	0
23192	0
23215	0
23217	0
23234	0
23246	0
23247	0
23250	0
23255	0
23259	0
23308	0
23320	0
23325	0
23333	0
23337	0
23341	0
23342	0
23345	0
23363	0
23374	0
23380	0
23386	0
23387	0
23390	0
23392	0
23394	0
23396	0
23415	0
23429	0
23439	0
23444	0
23446	0
23450	0
23493	0
23506	0
23520	0
23532	0
23542	0
23545	0
23565	0
23568	0
23580	0
23596	0
23614	0
23615	0
23622	0
23633	0
23635	0
23647	0
23651	0
23652	0
23663	0
23687	0
23688	0
23690	0
23716	0
23728	0
23735	0
23742	0
23750	0
23751	0
23754	0
23755	0
23777	0
23783	0
23800	0
23827	0
23830	0
23875	0
23900	0
23901	0
23912	0
23922	0
23926	0
23928	0
23935	0
23943	0
23944	0
23954	0
23957	0
23979	0
23988	0
23989	0
23990	0
23991	0
24019	0
24024	0
24028	0
24031	0
24055	0
24062	0
24066	0
24083	0
24099	0
24104	0
24115	0
24123	0
24126	0
24140	0
24147	0
24155	0
24159	0
24160	0
24172	0
24180	0
24188	0
24190	0
24209	0
24247	0
24290	0
24294	0
24301	0
24310	0
24311	0
24321	0
24326	0
24338	0
24350	0
24352	0
24356	0
24357	0
24368	0
24373	0
24374	0
24397	0
24401	0
24402	0
24413	0
24431	0
24434	0
24442	0
24451	0
24467	0
24481	0
24488	0
24492	0
24520	0
24527	0
24529	0
24536	0
24544	0
24564	0
24569	0
24576	0
24590	0
24624	0
24625	0
24632	0
24646	0
24649	0
24651	0
24677	0
24686	0
24691	0
24692	0
24696	0
24701	0
24705	0
24733	0
24736	0
24746	0
24768	0
24773	0
24817	0
24821	0
24822	0
24845	0
24864	0
24870	0
24895	0
24907	0
24909	0
24925	0
24928	0
24930	0
24953	0
24973	0
24983	0
24986	0
