30344	1
30466	1
31084	0
34552	0
32538	0
32951	0
33564	0
31367	1
34047	0
33491	1
33064	0
32025	0
31184	1
30102	0
31454	1
32070	0
31241	0
30333	1
31923	1
31966	0
30277	1
31477	0
33750	1
31311	0
32895	0
32600	1
33630	1
31698	1
30561	0
33567	1
33796	0
33050	1
34377	1
30752	0
33470	1
30338	0
32228	0
30111	0
30131	0
34140	0
32679	1
30757	1
32433	1
33084	1
30685	1
34515	1
33370	0
33116	1
34339	0
34330	0
33863	1
33042	0
33384	1
32008	1
33661	1
34304	0
33647	0
34204	0
32618	0
33739	1
32222	1
30143	0
33508	0
31125	1
33919	1
32063	1
34173	1
32143	0
34558	1
30956	1
30009	1
31572	0
31168	0
30825	1
30731	0
34197	0
31690	1
34272	1
33878	0
34409	0
30347	0
30177	1
33679	0
31734	1
31646	0
32030	0
31795	1
33465	0
32100	0
32750	0
31971	1
33240	1
34149	1
34475	1
31702	0
34504	0
30134	0
30061	1
31554	0
33097	1
33929	0
31328	0
30221	1
30258	0
30796	0
32984	1
33509	1
33166	0
30414	0
32547	1
33223	0
33455	0
32169	0
33845	0
31419	1
33306	0
31716	1
33241	0
33540	0
30589	0
33286	1
33325	0
30669	1
32432	0
30253	0
32508	0
32766	0
32012	1
32167	1
30144	0
30348	0
31807	0
30117	0
33650	1
30283	0
34548	0
32185	1
31933	0
31851	0
30285	1
32710	1
31020	0
30422	1
32887	1
32123	0
31028	1
34119	1
33272	1
33920	1
32615	0
31196	0
30020	0
32727	0
30242	1
31516	1
30747	1
31411	0
30838	1
30436	0
32369	1
30230	0
32227	0
30257	0
31495	0
34557	0
34395	0
33921	0
32086	1
32348	0
34281	1
33950	0
32890	0
30803	0
30638	0
31784	1
32238	0
33868	1
32611	1
30671	0
33721	0
31019	0
32397	0
31282	1
33479	1
33668	1
30709	0
31189	0
30035	1
32091	0
32703	0
33312	1
33115	0
32449	1
33783	0
32668	0
30300	1
33592	1
30270	0
34307	1
31715	0
31247	1
30267	0
33227	1
33615	1
32647	0
30998	0
32005	0
30301	1
34583	1
34283	0
33559	1
32339	0
33307	0
33789	0
31822	1
31440	1
31016	1
32617	0
33775	0
32661	1
31642	0
31819	1
32634	1
30383	0
33791	1
33026	0
33717	0
31437	1
33245	0
32414	0
30657	1
33209	1
31082	1
30898	1
32489	0
33082	0
30093	0
31253	1
30933	1
31946	0
30763	1
33785	0
33372	0
32952	0
32690	1
30864	1
32442	0
34288	0
31726	0
30245	0
33985	0
33196	0
30966	0
32294	1
33629	0
30209	0
34482	0
33636	0
34297	1
30059	0
31142	0
33693	0
30231	0
34342	0
34079	1
31977	1
30628	0
32082	0
31326	0
31832	0
31377	1
34425	1
31755	0
34303	1
33149	1
34221	1
31104	1
33018	1
32484	1
32114	0
30893	1
31149	0
33632	1
33945	0
33524	1
33813	0
30272	0
33495	1
32588	0
31095	0
34142	0
33463	1
33741	0
30886	0
33289	1
34234	0
32393	0
32584	1
31533	0
32823	0
32109	0
32268	1
30107	0
33385	1
30980	0
31779	0
33068	0
30511	0
31586	1
31218	0
34183	0
33339	0
30041	0
33453	0
32743	0
34122	0
33072	0
31164	1
34419	0
30002	1
33349	1
33048	0
30832	0
32469	0
33138	0
30497	0
30171	0
30499	0
34174	1
33310	0
31085	1
32870	1
32301	0
30352	1
33735	0
30636	0
31929	0
33829	0
31292	0
33258	0
31310	1
30775	1
34135	0
34599	0
31859	0
34598	1
33239	0
32424	1
34435	0
31110	0
34345	1
31178	0
34447	0
30098	0
31343	0
32973	1
30469	0
32933	0
31236	0
30343	0
32295	0
32047	1
30490	1
32910	1
32319	0
32107	0
32418	0
33777	1
30388	0
32476	1
32231	1
32867	0
31206	0
33192	0
31009	0
31145	0
31341	1
30477	0
32868	1
31136	0
31571	0
31146	0
32234	0
32877	1
32045	1
34082	0
34217	0
32939	0
34042	1
33806	1
32075	0
33177	1
33538	0
33847	1
30105	0
32313	0
33452	1
30529	1
33514	1
32216	0
30719	1
32410	1
33952	0
31271	0
33855	1
32235	0
33051	1
33968	0
32178	1
30029	0
33371	0
33414	0
31826	0
33572	0
31791	0
32287	1
30828	1
32918	0
30815	0
32905	0
31711	1
33993	1
30122	0
31077	0
32677	0
30855	0
33350	1
31636	0
32419	1
31725	0
31269	0
30067	0
30254	0
31064	1
32062	1
34105	0
31433	1
33706	0
31252	0
30211	0
31431	0
33200	0
31517	1
31984	1
31599	0
32621	1
34031	1
33284	1
31607	0
32472	1
34090	1
31824	1
31255	1
31695	0
30635	1
30708	0
31007	1
30128	0
30793	1
32598	0
30827	0
30403	0
34404	0
34322	1
32357	0
32483	1
33743	1
32549	0
32948	0
30629	0
30507	1
31327	0
31744	1
33546	1
33953	1
30616	0
32201	1
33037	1
33520	0
33338	0
34479	1
32205	1
33904	0
32347	0
30595	0
33889	0
33603	0
33800	0
33624	0
31380	0
33129	0
34129	1
33140	0
30074	1
31037	1
33431	0
30311	1
33118	1
34089	1
31504	0
33503	0
33913	1
33667	0
33905	1
32354	0
30817	1
32241	1
31329	1
30867	0
33346	0
31785	0
34239	1
34027	0
30434	1
33691	0
31195	1
32368	0
30393	1
33420	0
32684	0
31513	0
34414	1
32190	0
33734	0
32876	1
30431	0
32531	0
33731	1
32405	1
31960	0
33464	0
33799	1
34025	0
30153	0
30500	0
33202	0
31429	0
33826	1
30520	1
33041	1
33557	0
32674	0
31505	1
30444	1
31128	1
32630	0
33588	1
30116	0
31848	1
30821	0
32398	1
32833	0
33980	1
34065	1
31389	0
31138	1
33486	0
30712	0
31226	0
30692	0
31425	0
34399	1
32457	0
32539	1
34128	1
32120	1
30818	1
30030	1
32373	1
32240	0
30256	0
32993	0
30130	0
30840	0
33107	0
32821	1
33756	0
30454	1
32923	0
32153	1
33671	0
32125	1
33730	0
33998	0
33710	0
30602	1
30876	0
33977	1
32521	0
31903	1
30358	0
34127	1
34578	1
34045	0
30057	1
32362	0
32130	1
33987	0
30299	1
31118	0
33162	1
32474	1
34523	1
32461	0
32546	0
32316	0
31413	0
34244	0
31661	1
30617	0
30559	0
34439	0
31213	1
30740	0
32567	1
32372	1
34224	1
31370	1
31918	1
34347	0
32789	1
34364	1
33839	1
34381	0
32768	0
33551	1
30394	1
30178	1
33361	0
31771	1
30965	0
34437	0
32605	1
31144	1
31997	0
30587	1
32747	0
33441	0
34236	0
33057	1
33076	0
33406	1
32003	0
34208	1
33894	0
32341	0
32721	1
33226	1
33440	0
33591	1
34411	0
30451	0
32509	0
33105	1
30860	1
31585	0
32265	0
31531	0
34237	1
30909	1
33841	0
33136	1
33134	1
34295	0
32787	0
30166	1
33507	0
30063	0
34490	0
32343	0
30488	1
33676	0
31511	0
33260	1
30756	0
30255	1
30551	0
32032	0
33257	0
31010	1
32587	1
32324	1
32636	0
32851	0
34542	0
33574	0
30951	0
30437	0
33640	0
32072	0
30733	1
32861	1
31491	1
31057	0
32782	0
34072	1
31307	0
31870	1
31773	0
31708	0
31637	1
34019	0
34432	1
33351	1
34312	1
31416	1
33367	0
34389	0
31742	0
34600	1
30411	1
32736	1
34154	0
31737	0
33992	1
31325	0
31995	1
32225	0
32772	0
32040	0
30942	0
33833	0
32940	0
32002	0
33268	0
31758	0
34229	1
34498	0
33143	0
32290	0
30438	0
33487	1
32052	0
30900	1
31560	0
33445	0
31407	0
33820	1
33619	0
31365	0
31974	0
30946	1
31688	1
33959	1
32802	1
30013	0
30463	0
30447	0
30943	0
30783	1
32991	1
30399	1
33383	0
32623	1
32640	1
34507	0
31127	0
34344	0
33313	1
31465	0
30868	0
34159	1
33027	1
30732	0
31547	1
34293	0
30364	0
34125	1
31150	0
32015	0
33435	1
32263	0
32596	1
30945	1
31098	1
33214	0
31403	0
34313	0
31888	1
30842	1
32755	0
30550	1
32874	1
32914	1
33797	0
32707	0
31167	0
33782	0
32968	0
33052	0
32717	1
31428	0
33709	0
31069	0
34163	0
30851	1
32213	0
31298	0
34169	1
32561	0
32112	0
31847	1
30448	0
32034	1
30158	1
32376	1
33725	1
31928	0
31158	1
32076	0
33597	0
31381	0
30489	0
33864	0
31314	0
34571	1
30446	1
34081	0
30398	0
33719	1
34451	0
34036	0
33696	0
34067	0
31447	0
33187	1
34577	0
34132	0
33915	1
32828	0
32057	0
34102	0
32502	1
30964	0
30386	0
32277	1
32475	1
32485	0
31659	0
31257	0
32403	0
30227	0
30977	0
32044	0
32020	1
31612	1
33190	1
34380	0
32497	1
32379	1
33532	0
33897	0
31131	1
32878	0
31740	0
31348	0
31898	0
32676	0
32562	1
31003	1
31907	1
31982	0
34445	0
